id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 14,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 14,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 14,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 14,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 15,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 15,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 15,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 15,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 16,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 16,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 16,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 16,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 17,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 17,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 17,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 17,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 17,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 17,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 17,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 17,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 17,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 17,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 17,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 17,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 17,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 17,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 17,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 17,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 17,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 17,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 17,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 17,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 17,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 17,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 17,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 17,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 17,
