id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/inscrits 13,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/inscrits 13,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/inscrits 13,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/exprimés 13,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/exprimés 13,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/exprimés 13,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/exprimés 13,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/exprimés 13,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Elu 13,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Elu 13,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Elu 13,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Elu 13,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Elu 13,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Numéro de panneau 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Numéro de panneau 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Numéro de panneau 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Numéro de panneau 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Numéro de panneau 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Nuance candidat 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Nuance candidat 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Nuance candidat 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Nuance candidat 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Nuance candidat 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Nom candidat 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Nom candidat 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Nom candidat 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Nom candidat 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Nom candidat 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Prénom candidat 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Prénom candidat 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Prénom candidat 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Prénom candidat 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Prénom candidat 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Sexe candidat 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Sexe candidat 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Sexe candidat 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Sexe candidat 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Sexe candidat 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Voix 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Voix 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Voix 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Voix 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Voix 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/inscrits 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/inscrits 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/inscrits 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/inscrits 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/inscrits 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/exprimés 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/exprimés 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/exprimés 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/exprimés 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/exprimés 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Elu 14,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Elu 14,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Elu 14,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Elu 14,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Elu 14,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Numéro de panneau 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Numéro de panneau 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Numéro de panneau 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Numéro de panneau 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Numéro de panneau 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Nuance candidat 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Nuance candidat 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Nuance candidat 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Nuance candidat 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Nuance candidat 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Nom candidat 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Nom candidat 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Nom candidat 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Nom candidat 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Nom candidat 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Prénom candidat 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Prénom candidat 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Prénom candidat 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Prénom candidat 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Prénom candidat 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Sexe candidat 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Sexe candidat 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Sexe candidat 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Sexe candidat 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Sexe candidat 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Voix 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Voix 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Voix 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Voix 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Voix 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/inscrits 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/inscrits 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/inscrits 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/inscrits 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/inscrits 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/exprimés 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/exprimés 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/exprimés 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/exprimés 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/exprimés 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Elu 15,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Elu 15,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Elu 15,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Elu 15,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Elu 15,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Numéro de panneau 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Numéro de panneau 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Numéro de panneau 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Numéro de panneau 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Numéro de panneau 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Nuance candidat 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Nuance candidat 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Nuance candidat 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Nuance candidat 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Nuance candidat 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Nom candidat 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Nom candidat 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Nom candidat 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Nom candidat 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Nom candidat 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Prénom candidat 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Prénom candidat 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Prénom candidat 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Prénom candidat 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Prénom candidat 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Sexe candidat 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Sexe candidat 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Sexe candidat 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Sexe candidat 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Sexe candidat 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Voix 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Voix 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Voix 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",Voix 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",Voix 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/inscrits 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/inscrits 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/inscrits 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/inscrits 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/inscrits 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",% Voix/exprimés 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",% Voix/exprimés 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",% Voix/exprimés 16,
17,Charente-Maritime,17004,4ème circonscription,94544,65045,"68,80%",29499,"31,20%",63065,"66,70%","96,96%",1370,"1,45%","2,11%",610,"0,65%","0,94%",% Voix/exprimés 16,
17,Charente-Maritime,17005,5ème circonscription,120296,85100,"70,74%",35196,"29,26%",82815,"68,84%","97,31%",1609,"1,34%","1,89%",676,"0,56%","0,79%",% Voix/exprimés 16,
17,Charente-Maritime,17001,1ère circonscription,111882,77735,"69,48%",34147,"30,52%",76297,"68,19%","98,15%",1055,"0,94%","1,36%",383,"0,34%","0,49%",Elu 16,
17,Charente-Maritime,17002,2ème circonscription,113630,80018,"70,42%",33612,"29,58%",78062,"68,70%","97,56%",1379,"1,21%","1,72%",577,"0,51%","0,72%",Elu 16,
17,Charente-Maritime,17003,3ème circonscription,83726,57709,"68,93%",26017,"31,07%",55715,"66,54%","96,54%",1304,"1,56%","2,26%",690,"0,82%","1,20%",Elu 16,
